CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade,RecentPurchase
CUST100110,Female,42.0,Daejeon,Silver,10,106100.0,345700.0,3.9,2026-06-14,Y,fashion,2023-11-05,customer110@example.com,0,40대,High,True
CUST100151,Female,20.0,Seoul,Gold,9,214700.0,961700.0,4.6,2026-04-15,Y,Home,2024-03-23,customer151@example.com,1,20대,VIP,True
CUST101232,Female,68.0,Seoul,Basic,10,129200.0,589700.0,3.7,2026-04-21,Y,Fashion,2024-05-22,customer1232@example.com,1,60대 이상,VIP,True
CUST100968,Female,60.0,Gwangju,Basic,11,237800.0,1060425.0,3.5,2026-04-20,N,Electronics,2024-07-07,customer968@example.com,0,60대 이상,VIP,True
CUST100669,Male,49.0,Incheon,Silver,7,118800.0,408100.0,3.6,2026-03-17,N,Beauty,2025-08-06,customer669@example.com,1,40대,High,True
CUST100781,Male,49.0,Busan,Basic,9,221600.0,945600.0,4.2,2026-05-20,N,Electronics,2020-07-07,customer781@example.com,1,40대,VIP,True
CUST101354,Male,57.0,Daejeon,gold,16,158300.0,424000.0,2.5,2026-04-01,N,Fashion,2024-12-20,customer1354@example.com,0,50대,High,True
CUST100699,Male,23.0,Gwangju,Gold,9,80000.0,139700.0,2.7,2026-04-18,Y,Home,2025-12-31,customer699@example.com,0,20대,Low,True
CUST101150,Male,21.0,Seoul,Basic,6,48200.0,106800.0,3.7,2026-05-21,Y,Food,2021-02-15,customer1150@example.com,0,20대,Low,True
CUST100049,Male,44.0,Daegu,Silver,12,117500.0,830300.0,2.3,2025-12-30,Y,Home,2021-04-10,customer49@example.com,0,40대,VIP,False
CUST100971,Female,33.0,Seoul,Basic,10,167200.0,468700.0,4.2,2026-06-02,N,Electronics,2021-12-29,customer971@example.com,0,30대,High,True
CUST100965,MALE,42.0,Gyeonggi,Basic,12,119100.0,691100.0,3.0,2026-03-02,N,Sports,2021-03-19,customer965@example.com,1,40대,VIP,False
CUST101499,Male,38.0,Gwangju,Silver,6,86700.0,77500.0,4.4,2026-01-23,n,Home,,customer1499@example.com,0,30대,Low,False
CUST100708,Female,25.0,Seoul,Basic,3,35800.0,33300.0,3.7,2026-03-25,N,Home,2025-05-02,customer708@example.com,0,20대,Low,True
CUST100847,Female,42.0,Seoul,Gold,12,117500.0,537000.0,4.0,2026-04-21,Y,Home,2023-12-06,customer847@example.com,1,40대,VIP,True
CUST100187,Male,39.0,Gyeonggi,Silver,11,155700.0,691800.0,2.6,2026-03-04,Y,Fashion,2021-03-20,customer187@example.com,1,30대,VIP,True
CUST101099,Male,37.0,Seoul,Basic,10,128700.0,238900.0,4.1,2026-04-15,Y,Food,2021-12-19,customer1099@example.com,0,30대,Medium,True
CUST100583,Male,48.0,Gyeonggi,Silver,12,100600.0,604400.0,3.8,2026-05-25,N,Fashion,2025-07-07,customer583@example.com,0,40대,VIP,True
CUST100712,Male,27.0,Seoul,Basic,8,117500.0,16300.0,4.7,2026-05-21,Y,Food,2024-03-26,customer712@example.com,0,20대,Low,True
CUST101290,Female,54.0,Gyeonggi,Basic,7,74700.0,74200.0,4.4,2026-03-24,Y,Home,2021-01-17,customer1290@example.com,1,50대,Low,True
CUST100043,Female,27.0,Gyeonggi,Silver,7,132900.0,424400.0,2.3,2026-03-12,Yes,Electronics,2023-08-24,customer43@example.com,0,20대,High,True
CUST101189,Female,49.0,Gwangju,Basic,11,65600.0,294700.0,1.8,2026-05-12,N,Fashion,2020-07-30,customer1189@example.com,1,40대,Medium,True
CUST101339,Female,46.0,Gyeonggi,Basic,7,157000.0,590100.0,5.0,2026-05-05,N,Electronics,2021-10-11,customer1339@example.com,1,40대,VIP,True
CUST101328,male,47.0,Gyeonggi,Basic,7,64000.0,134700.0,4.7,2026-06-22,N,Fashion,2023-06-04,customer1328@example.com,0,40대,Low,True
CUST101304,Male,39.0,Gyeonggi,Basic,12,111900.0,436100.0,4.6,2026-01-26,Y,Sports,2025-06-03,customer1304@example.com,1,30대,High,False
CUST100652,M,45.0,Busan,VIP,10,148100.0,454300.0,4.9,2026-03-13,Y,Fashion,2023-01-27,customer652@example.com,1,40대,High,True
CUST101444,Male,53.0,Gyeonggi,Basic,17,118500.0,700300.0,3.2,2026-05-19,Y,Fashion,2025-10-11,customer1444@example.com,0,50대,VIP,True
CUST100617,Male,38.0,Daegu,Gold,13,154000.0,931200.0,4.5,2026-05-19,N,Beauty,2023-03-31,customer617@example.com,1,30대,VIP,True
CUST100500,Female,48.0,Busan,Silver,5,56400.0,122800.0,3.9,2026-04-23,y,Home,2025-01-01,customer500@example.com,0,40대,Low,True
CUST100291,Male,61.0,Unknown,Silver,3,7600.0,7900.0,3.6,2026-04-10,Y,Food,2024-06-04,customer291@example.com,0,60대 이상,Low,True
CUST101135,Male,51.0,Daegu,Basic,10,78500.0,442300.0,2.0,2026-03-25,Y,Sports,2025-05-13,customer1135@example.com,0,50대,High,True
CUST101399,Other,41.0,Daegu,VIP,6,158300.0,164400.0,3.1,2026-04-21,N,Sports,2023-04-28,customer1399@example.com,0,40대,Low,True
CUST100693,Female,33.0,gyeonggi,Basic,12,100600.0,562700.0,3.5,2025-09-11,N,Home,2024-05-29,customer693@example.com,0,30대,VIP,False
CUST100278,Female,41.0,Busan,basic,6,116500.0,124800.0,3.6,2026-04-07,Y,Electronics,2021-07-29,customer278@example.com,0,40대,Low,True
CUST100586,Male,40.0,Gyeonggi,Silver,10,126600.0,235900.0,2.3,2026-04-20,Y,Food,2021-08-06,customer586@example.com,0,40대,Medium,True
CUST100897,Male,39.0,Daejeon,silver,10,103400.0,516000.0,4.3,2026-05-23,Y,Home,2021-08-11,customer897@example.com,1,30대,High,True
CUST101041,Female,29.0,Gyeonggi,Basic,12,167400.0,359600.0,4.0,2026-03-22,N,Electronics,2022-09-27,customer1041@example.com,1,20대,High,True
CUST101219,Male,39.0,Seoul,Basic,10,194500.0,620200.0,3.7,2026-05-01,N,Electronics,2024-08-01,customer1219@example.com,0,30대,VIP,True
CUST100547,Female,22.0,Busan,Silver,6,107800.0,119300.0,2.7,2026-04-13,Y,Fashion,2023-05-25,customer547@example.com,0,20대,Low,True
CUST101149,Male,44.0,Daejeon,silver,10,50700.0,224300.0,1.9,2026-04-21,Y,Sports,2023-01-06,customer1149@example.com,0,40대,Medium,True
CUST100269,Female,51.0,Seoul,Basic,9,116100.0,330100.0,2.7,2026-05-05,N,Fashion,2021-05-14,customer269@example.com,0,50대,Medium,True
CUST101285,MALE,44.0,Seoul,Basic,9,45200.0,122700.0,4.2,2026-04-10,N,Food,2022-08-20,customer1285@example.com,0,40대,Low,True
CUST101493,Male,49.0,Daejeon,Gold,10,191900.0,1060425.0,2.8,2026-01-29,Y,Home,2020-10-20,customer1493@example.com,1,40대,VIP,False
CUST101468,Female,39.0,Daejeon,Silver,7,119900.0,408500.0,3.8,2026-04-14,N,Food,2023-12-25,customer1468@example.com,1,30대,High,True
CUST101047,Female,69.5,Seoul,Silver,11,144300.0,470900.0,3.6,2026-04-21,N,Fashion,2023-12-31,customer1047@example.com,1,60대 이상,High,True
CUST100100,Other,69.5,Seoul,Basic,4,136400.0,138800.0,4.3,2026-06-13,n,Electronics,2021-12-22,customer100@example.com,1,60대 이상,Low,True
CUST101333,MALE,44.0,Seoul,Silver,6,106300.0,235200.0,3.4,2026-06-16,Y,Electronics,2025-07-13,customer1333@example.com,1,40대,Medium,True
CUST101009,Female,50.0,Gyeonggi,Basic,7,17100.0,30400.0,2.6,2026-04-21,Y,Sports,2025-06-09,customer1009@example.com,0,50대,Low,True
CUST100078,Male,39.0,Gyeonggi,Basic,6,132800.0,241700.0,2.6,2026-03-13,N,Electronics,2023-03-05,customer78@example.com,0,30대,Medium,True
CUST101357,Female,42.0,Daejeon,Silver,12,77500.0,149400.0,3.5,2026-04-21,Y,Fashion,2024-02-22,customer1357@example.com,1,40대,Low,True
CUST101124,Male,28.0,Busan,Silver,3,53500.0,100600.0,3.6,2026-01-13,Y,Food,2021-09-14,customer1124@example.com,0,20대,Low,False
CUST100024,Female,44.0,Seoul,Silver,5,82900.0,94900.0,4.5,2026-05-30,N,Fashion,2023-08-06,customer24@example.com,1,40대,Low,True
CUST100108,FEMALE,39.0,Busan,Basic,9,100500.0,517600.0,3.4,2026-05-30,Y,Beauty,2023-01-22,customer108@example.com,1,30대,High,True
CUST100810,Female,30.0,Seoul,Silver,8,115500.0,259200.0,4.4,2026-02-07,Y,Beauty,2021-07-15,customer810@example.com,0,30대,Medium,False
CUST100426,Male,50.0,Gwangju,VIP,11,197900.0,848900.0,4.1,2026-04-30,N,Home,2021-08-06,customer426@example.com,1,50대,VIP,True
CUST100611,F,44.0,Busan,Basic,12,102400.0,384400.0,3.3,2026-03-29,N,Beauty,2025-05-05,customer611@example.com,1,40대,High,True
CUST101223,M,55.0,Daegu,Basic,10,73100.0,311000.0,2.9,2026-03-29,N,Sports,2025-09-29,customer1223@example.com,0,50대,Medium,True
CUST100010,Male,49.0,Seoul,Basic,9,135500.0,646800.0,3.1,2026-06-26,N,Beauty,2025-06-03,customer10@example.com,1,40대,VIP,True
CUST100815,Male,46.0,Gyeonggi,Basic,13,89900.0,437400.0,3.9,2026-05-20,N,FASHION,2023-04-06,customer815@example.com,1,40대,High,True
CUST100517,Male,59.0,Gyeonggi,Basic,5,41000.0,94200.0,4.2,2026-02-19,Y,Fashion,2022-08-21,customer517@example.com,1,50대,Low,False
CUST100271,Male,50.0,Seoul,Gold,8,206600.0,357300.0,3.0,2025-12-20,Y,Electronics,2022-11-18,customer271@example.com,0,50대,High,False
CUST100167,Female,52.0,Daejeon,Silver,9,166300.0,696700.0,3.8,2026-04-09,Y,Beauty,2022-07-07,customer167@example.com,1,50대,VIP,True
CUST100509,Female,34.0,Incheon,Basic,5,85400.0,175700.0,4.4,2026-04-21,N,Food,2024-03-02,customer509@example.com,0,30대,Low,True
CUST100767,Female,40.0,Gyeonggi,SILVER,5,53500.0,49500.0,3.7,2026-05-08,Y,Fashion,2025-02-04,customer767@example.com,0,40대,Low,True
CUST100962,male,23.0,Daegu,Silver,6,80200.0,150800.0,3.6,2025-08-26,Y,Fashion,2022-12-28,customer962@example.com,0,20대,Low,False
CUST101435,Female,44.0,Seoul,Unknown,7,139400.0,419800.0,4.2,2026-04-25,N,Home,2025-06-28,customer1435@example.com,1,40대,High,True
CUST101416,Male,31.0,Seoul,Silver,11,197000.0,355600.0,4.1,2026-04-27,Y,Electronics,2023-04-07,customer1416@example.com,0,30대,High,True
CUST100309,Female,59.0,Gyeonggi,Basic,14,136900.0,835600.0,4.1,2026-06-11,N,Fashion,2023-04-17,customer309@example.com,1,50대,VIP,True
CUST100262,Female,24.0,Seoul,Basic,11,127700.0,437900.0,5.0,2026-06-14,N,Sports,2020-09-12,customer262@example.com,1,20대,High,True
CUST100429,Female,37.0,Seoul,Gold,6,145900.0,286900.0,4.1,2026-01-01,Y,Home,2025-05-30,customer429@example.com,0,30대,Medium,False
CUST101152,Female,42.0,Busan,Gold,4,109400.0,249800.0,5.0,2026-03-24,Y,Unknown,2024-04-06,customer1152@example.com,1,40대,Medium,True
CUST100135,Female,18.0,Incheon,Silver,12,204000.0,1060425.0,4.4,2026-06-19,N,Food,2023-11-18,customer135@example.com,1,10대 이하,VIP,True
CUST100114,Female,69.5,Seoul,Basic,7,140300.0,602200.0,4.8,2026-05-16,N,Beauty,2023-07-10,customer114@example.com,1,60대 이상,VIP,True
CUST101096,Female,45.0,Busan,Basic,10,141000.0,251400.0,3.2,2026-06-16,Y,Food,2020-09-18,customer1096@example.com,1,40대,Medium,True
CUST100917,Male,32.0,Seoul,Silver,10,182200.0,971400.0,4.4,2026-06-14,N,Beauty,2025-09-05,customer917@example.com,1,30대,VIP,True
CUST101213,Male,31.0,Seoul,VIP,11,210200.0,899800.0,3.7,2026-04-21,Y,Fashion,2020-10-26,customer1213@example.com,1,30대,VIP,True
CUST100785,Male,42.0,Gyeonggi,Silver,10,79600.0,355700.0,2.8,2026-02-28,N,Fashion,2024-02-04,customer785@example.com,0,40대,High,False
CUST101481,Male,54.0,Gyeonggi,Basic,14,92200.0,313300.0,4.6,2026-04-22,Y,Beauty,2022-06-06,customer1481@example.com,1,50대,Medium,True
CUST101478,Female,50.0,Incheon,Basic,12,107600.0,567400.0,1.7000000000000002,2026-04-21,N,Fashion,2021-10-15,customer1478@example.com,0,50대,VIP,True
CUST100549,Female,41.0,Seoul,Basic,9,128700.0,490300.0,4.4,2026-05-11,N,electronics,2025-04-28,customer549@example.com,1,40대,High,True
CUST101276,Female,47.0,Seoul,Basic,7,126900.0,384100.0,4.1,2025-10-28,N,Fashion,2025-07-19,customer1276@example.com,0,40대,High,False
CUST100862,Male,65.0,Daegu,Basic,8,84500.0,370000.0,3.6,2026-03-28,Y,Sports,2025-06-18,customer862@example.com,0,60대 이상,High,True
CUST101128,Female,37.0,Gyeonggi,Basic,8,61600.0,262100.0,3.6,2026-04-27,N,Sports,2021-01-11,customer1128@example.com,0,30대,Medium,True
CUST100979,Male,27.0,Gyeonggi,Gold,7,123500.0,352800.0,3.9,2026-02-21,Y,Fashion,2020-12-04,customer979@example.com,0,20대,High,False
CUST100694,Female,27.0,Seoul,Basic,8,111900.0,206100.0,4.7,2026-02-10,N,Sports,2023-07-28,customer694@example.com,0,20대,Medium,False
CUST100852,Male,51.0,Gyeonggi,Basic,5,110600.0,110700.0,3.0,2026-03-01,Y,Electronics,2020-07-11,customer852@example.com,1,50대,Low,False
CUST100505,Male,47.0,Seoul,Silver,8,96600.0,194000.0,3.3,2026-05-13,Y,Fashion,2024-10-07,customer505@example.com,0,40대,Medium,True
CUST100225,Male,35.0,Daegu,Basic,7,68700.0,234900.0,2.4,2026-05-12,N,Fashion,2023-06-06,customer225@example.com,1,30대,Medium,True
CUST100421,Male,27.0,Busan,Silver,10,165100.0,771700.0,3.2,2026-05-29,Y,Fashion,2021-08-04,customer421@example.com,1,20대,VIP,True
CUST100538,Male,30.0,Daejeon,Silver,6,155700.0,416300.0,3.5,2026-03-04,N,Fashion,2022-04-21,customer538@example.com,0,30대,High,True
CUST100775,Male,48.0,Gyeonggi,Gold,6,95800.0,270000.0,3.0,2026-05-08,N,Sports,2023-06-05,customer775@example.com,0,40대,Medium,True
CUST100540,Female,45.0,Seoul,Silver,14,168700.0,765600.0,3.5,2026-05-17,N,Home,2023-11-29,customer540@example.com,1,40대,VIP,True
CUST100379,Female,42.0,Busan,Basic,11,117500.0,540900.0,3.8,2026-05-13,N,Food,2021-01-16,customer379@example.com,0,40대,VIP,True
CUST101206,Male,44.0,Daejeon,Silver,10,32200.0,89200.0,4.9,2026-05-11,Y,Fashion,2023-05-02,customer1206@example.com,1,40대,Low,True
CUST101065,Female,39.0,Busan,Basic,10,120400.0,514600.0,5.0,2025-12-24,N,Food,2024-09-13,customer1065@example.com,1,30대,High,False
CUST100002,Male,44.0,Busan,Gold,11,222400.0,942000.0,3.6,2026-01-23,N,Electronics,2022-09-25,customer2@example.com,1,40대,VIP,False
CUST100770,Male,46.0,Gyeonggi,Basic,13,106500.0,365700.0,1.9,2026-05-23,N,Beauty,2025-11-06,customer770@example.com,1,40대,High,True
CUST100993,Male,36.0,Incheon,gold,11,248412.5,1060425.0,5.0,2026-05-22,Y,Electronics,2023-12-02,customer993@example.com,1,30대,VIP,True
CUST101341,Male,36.0,Seoul,Silver,5,73800.0,78600.0,4.1,2026-02-26,N,Fashion,2022-03-17,customer1341@example.com,0,30대,Low,False
CUST100956,Male,38.0,Daejeon,VIP,7,157500.0,690200.0,3.4,2026-06-21,N,Fashion,2021-02-21,customer956@example.com,1,30대,VIP,True
CUST100667,Male,45.0,Busan,Silver,8,68800.0,308400.0,3.6,2026-05-21,N,Unknown,2024-02-19,customer667@example.com,0,40대,Medium,True
CUST101316,Male,41.0,Seoul,Silver,13,197100.0,918800.0,2.8,2026-02-06,N,Electronics,2020-12-05,customer1316@example.com,1,40대,VIP,False
CUST100662,Female,39.0,Seoul,Silver,8,85600.0,300400.0,3.9,2025-12-28,N,Food,,customer662@example.com,0,30대,Medium,False
CUST100141,Male,65.0,GYEONGGI,Basic,5,53300.0,117500.0,4.2,2026-05-24,Y,Food,2023-10-07,customer141@example.com,0,60대 이상,Low,True
CUST100473,Female,39.0,Daegu,VIP,7,155400.0,465700.0,4.9,2026-06-07,N,Home,2024-03-17,customer473@example.com,1,30대,High,True
CUST100382,Female,43.0,Incheon,Basic,5,117500.0,107800.0,3.4,2026-03-02,Y,Electronics,2022-02-13,customer382@example.com,0,40대,Low,False
CUST100580,Female,32.0,Daegu,Basic,8,67900.0,268700.0,3.8,2026-03-17,N,Fashion,2021-01-08,customer580@example.com,0,30대,Medium,True
CUST100275,Female,44.0,Gyeonggi,Basic,10,76700.0,157200.0,4.6,2026-05-29,No,Sports,2025-03-24,customer275@example.com,0,40대,Low,True
CUST100477,Male,49.0,Busan,Silver,9,134900.0,741100.0,4.0,2026-03-07,N,Fashion,2024-10-04,customer477@example.com,0,40대,VIP,True
CUST101428,Female,33.0,Gyeonggi,Gold,6,131800.0,295600.0,4.5,2026-04-24,N,Food,2024-10-13,customer1428@example.com,1,30대,Medium,True
CUST101238,male,35.0,Daegu,Gold,9,194800.0,402300.0,4.9,2026-05-21,Y,Beauty,2022-09-13,customer1238@example.com,0,30대,High,True
CUST101192,Female,46.0,Daejeon,VIP,6,231900.0,251100.0,4.7,2026-05-23,N,Electronics,2023-06-27,customer1192@example.com,0,40대,Medium,True
CUST100830,Female,42.0,Seoul,Gold,6,178500.0,184600.0,2.3,2026-04-21,y,Sports,2021-05-03,customer830@example.com,0,40대,Low,True
CUST100004,Male,46.0,GYEONGGI,Silver,11,86200.0,181200.0,3.3,2026-06-01,N,Fashion,2023-04-25,customer4@example.com,0,40대,Low,True
CUST101378,Female,44.0,Gyeonggi,Gold,7,187800.0,582500.0,4.4,2026-06-13,Y,Food,2024-03-21,customer1378@example.com,1,40대,VIP,True
CUST101448,Female,35.0,Incheon,Basic,9,94700.0,247400.0,3.8,2026-05-22,N,Fashion,2024-08-06,customer1448@example.com,0,30대,Medium,True
CUST100096,Female,38.0,Incheon,Silver,14,54200.0,259100.0,2.8,2026-05-06,No,Fashion,2021-10-16,customer96@example.com,0,30대,Medium,True
CUST101100,Male,34.0,Seoul,Basic,12,107300.0,352000.0,3.9,2026-04-21,Y,Beauty,2023-11-07,customer1100@example.com,1,30대,High,True
CUST100526,Male,19.0,Daejeon,Gold,10,121400.0,230500.0,3.2,2026-03-13,N,Fashion,2023-04-08,customer526@example.com,0,10대 이하,Medium,True
CUST100760,Female,55.0,Seoul,Gold,7,145000.0,303900.0,2.7,2026-04-13,N,Beauty,2023-06-08,customer760@example.com,0,50대,Medium,True
CUST100885,Female,61.0,Daegu,Basic,10,63000.0,141500.0,3.3,2026-01-20,N,Home,2020-11-09,customer885@example.com,0,60대 이상,Low,False
CUST100938,Female,28.0,Seoul,Basic,7,130000.0,593200.0,4.4,2026-03-18,Y,Electronics,2021-06-16,customer938@example.com,1,20대,VIP,True
CUST100869,Male,68.0,Daejeon,Gold,8,109400.0,334900.0,3.5,2026-06-19,N,Home,2023-06-26,customer869@example.com,1,60대 이상,Medium,True
CUST100332,FEMALE,49.0,Gwangju,VIP,17,167100.0,750600.0,4.4,2026-06-04,y,Fashion,2020-10-07,customer332@example.com,1,40대,VIP,True
CUST100304,Male,50.0,Seoul,Basic,6,88200.0,291600.0,3.3,2026-05-09,N,Electronics,2021-11-24,customer304@example.com,0,50대,Medium,True
CUST101367,Other,39.0,Seoul,Basic,10,150600.0,585800.0,4.0,2026-04-16,Y,Electronics,2023-04-05,customer1367@example.com,1,30대,VIP,True
CUST100683,Male,37.0,Daegu,Basic,10,92200.0,445000.0,4.3,2026-06-13,n,Fashion,2021-08-08,customer683@example.com,1,30대,High,True
CUST100512,Female,47.0,Seoul,Basic,6,106100.0,182000.0,3.3,2026-03-27,N,Electronics,2024-04-11,customer512@example.com,0,40대,Low,True
CUST100289,Male,32.0,Seoul,Silver,11,117400.0,386500.0,3.4,2026-04-03,y,Fashion,2021-02-21,customer289@example.com,1,30대,High,True
CUST101205,Female,45.0,Busan,Basic,9,74000.0,246600.0,3.4,2026-04-11,Y,Beauty,2024-01-18,customer1205@example.com,0,40대,Medium,True
CUST100930,Male,59.0,Gwangju,Unknown,14,158800.0,552300.0,3.1,2026-05-12,N,Fashion,2021-05-18,customer930@example.com,1,50대,VIP,True
CUST100008,Male,25.0,Gwangju,silver,9,62700.0,123700.0,3.7,2026-04-06,N,Fashion,2021-05-02,customer8@example.com,0,20대,Low,True
CUST100287,Female,45.0,Seoul,Unknown,6,48700.0,43100.0,5.0,2026-05-09,Y,Food,2024-12-21,customer287@example.com,0,40대,Low,True
CUST100588,Male,66.0,Gyeonggi,Basic,5,104400.0,334700.0,3.2,2026-06-17,Y,Food,2021-12-26,customer588@example.com,0,60대 이상,Medium,True
CUST100191,F,18.0,Incheon,Silver,12,97600.0,206400.0,3.0,2026-02-03,N,Beauty,2022-01-06,customer191@example.com,0,10대 이하,Medium,False
CUST100036,Unknown,21.0,Seoul,Gold,14,201200.0,681100.0,3.7,2026-04-07,N,Electronics,2020-12-15,customer36@example.com,0,20대,VIP,True
CUST100660,Male,42.0,Seoul,Basic,8,182200.0,718900.0,4.2,2026-04-25,N,Electronics,2021-10-07,customer660@example.com,1,40대,VIP,True
CUST100189,Male,18.0,Gyeonggi,Basic,7,106700.0,227000.0,3.4,2026-02-02,Y,FASHION,2023-06-13,customer189@example.com,0,10대 이하,Medium,False
CUST100236,male,38.0,Seoul,Silver,10,218000.0,905600.0,3.8,2026-03-10,Y,Electronics,2025-09-29,customer236@example.com,1,30대,VIP,True
CUST101495,Male,35.0,Daejeon,Basic,9,124100.0,334200.0,4.1,2026-04-07,Y,Sports,2023-12-04,customer1495@example.com,1,30대,Medium,True
CUST100548,Female,51.0,Incheon,Gold,9,133900.0,596200.0,3.1,2026-02-18,N,Beauty,2022-05-02,customer548@example.com,0,50대,VIP,False
CUST101488,Female,35.0,Gwangju,Gold,6,91000.0,83100.0,2.3,2026-05-30,Y,Home,2023-10-22,customer1488@example.com,0,30대,Low,True
CUST101391,Other,41.0,Seoul,VIP,10,137500.0,759100.0,4.3,2026-02-14,y,Beauty,2021-06-20,customer1391@example.com,1,40대,VIP,False
CUST101107,FEMALE,41.0,Gyeonggi,Basic,6,78500.0,69000.0,3.5,2026-06-22,N,Fashion,2023-10-20,customer1107@example.com,0,40대,Low,True
CUST100073,Male,32.0,Gyeonggi,Gold,14,157500.0,461500.0,3.9,2026-04-15,Y,Home,2025-10-04,customer73@example.com,0,30대,High,True
CUST100466,Female,18.0,Daegu,Gold,10,169600.0,554100.0,2.6,2025-11-23,Y,Home,2025-07-24,customer466@example.com,0,10대 이하,VIP,False
CUST101433,Female,24.0,Daejeon,Basic,8,63200.0,109700.0,2.9,2026-05-01,N,Home,2023-02-24,customer1433@example.com,0,20대,Low,True
CUST101347,Female,37.0,Daejeon,Gold,11,111200.0,632100.0,3.2,2026-03-27,N,Food,2022-06-25,customer1347@example.com,1,30대,VIP,True
CUST100134,Female,37.0,Daejeon,Silver,7,81000.0,89300.0,2.5,2026-02-01,Y,Fashion,2022-08-20,customer134@example.com,0,30대,Low,False
CUST101113,Other,50.0,Gyeonggi,Basic,10,74200.0,369900.0,3.7,2026-04-06,Y,Food,2023-05-23,customer1113@example.com,1,50대,High,True
CUST100410,Unknown,58.0,Gyeonggi,gold,11,135700.0,376600.0,3.9,2026-04-19,Y,Fashion,2025-07-09,customer410@example.com,0,50대,High,True
CUST100205,Male,37.0,Gwangju,Gold,8,135500.0,404600.0,3.5,2026-05-10,Y,Fashion,2022-03-08,customer205@example.com,1,30대,High,True
CUST101184,Female,39.0,Busan,Basic,8,82100.0,242500.0,4.7,2026-04-22,N,Sports,2021-11-17,customer1184@example.com,1,30대,Medium,True
CUST100377,Female,39.0,Gyeonggi,Basic,8,117500.0,182200.0,3.5,2026-04-09,Y,Beauty,2022-11-04,customer377@example.com,0,30대,Low,True
CUST100443,Female,55.0,Seoul,Silver,7,82300.0,93600.0,3.6,2026-05-09,Y,Food,2021-06-05,customer443@example.com,0,50대,Low,True
CUST101210,Male,38.0,Gyeonggi,Gold,7,190100.0,650000.0,4.0,2026-05-06,N,Beauty,2020-07-17,customer1210@example.com,1,30대,VIP,True
CUST100251,F,37.0,Daejeon,Basic,9,97100.0,97400.0,3.1,2026-05-07,N,Food,2025-10-13,customer251@example.com,0,30대,Low,True
CUST100727,Female,62.0,Seoul,Basic,4,56300.0,55100.0,2.3,2026-06-02,N,Food,2022-02-11,customer727@example.com,0,60대 이상,Low,True
CUST101045,FEMALE,48.0,Gyeonggi,Basic,7,119800.0,245900.0,3.4,2026-05-15,N,Sports,2022-03-02,customer1045@example.com,0,40대,Medium,True
CUST100279,Male,42.0,Busan,Basic,9,116900.0,246800.0,3.4,2026-04-13,N,Fashion,2023-03-15,customer279@example.com,0,40대,Medium,True
CUST100912,Female,60.0,Daejeon,Basic,12,43200.0,127700.0,1.7000000000000002,2026-06-07,Y,Fashion,2024-12-16,customer912@example.com,0,60대 이상,Low,True
CUST100290,Male,22.0,Incheon,Gold,14,214200.0,1060425.0,4.1,2026-03-02,No,Fashion,2023-09-04,customer290@example.com,0,20대,VIP,False
CUST100746,Male,52.0,Gwangju,Basic,15,144800.0,573500.0,3.4,2026-06-17,N,Electronics,2023-03-12,customer746@example.com,1,50대,VIP,True
CUST100605,Male,29.0,Gyeonggi,Unknown,5,137100.0,261200.0,3.9,2026-06-28,Y,Home,2023-05-26,customer605@example.com,0,20대,Medium,True
CUST100640,Female,48.0,Incheon,Basic,4,113400.0,105900.0,3.0,2026-03-31,n,Electronics,2022-06-30,customer640@example.com,0,40대,Low,True
CUST100900,Male,48.0,Busan,Gold,12,78800.0,157700.0,2.1,2026-04-28,Y,Fashion,2025-05-10,customer900@example.com,0,40대,Low,True
CUST100058,MALE,46.0,Incheon,Basic,9,162100.0,454800.0,4.2,2026-06-04,Yes,Electronics,2021-10-21,customer58@example.com,1,40대,High,True
CUST100601,Male,24.0,Daejeon,Silver,4,117500.0,82900.0,3.8,2026-06-07,Y,Food,2021-12-03,customer601@example.com,1,20대,Low,True
CUST100842,Female,35.0,Seoul,Basic,7,117500.0,306800.0,3.6,2026-05-10,Y,Beauty,2022-01-01,customer842@example.com,1,30대,Medium,True
CUST101017,Female,37.0,Gyeonggi,Basic,11,84100.0,229600.0,3.8,2026-06-12,n,Sports,2022-02-24,customer1017@example.com,0,30대,Medium,True
CUST101443,Male,39.0,Seoul,Basic,12,144500.0,495700.0,5.0,2026-06-06,N,Electronics,2022-07-23,customer1443@example.com,1,30대,High,True
CUST100619,Male,36.0,Gwangju,Silver,8,108000.0,467900.0,4.7,2026-04-28,Y,Fashion,2024-03-08,customer619@example.com,1,30대,High,True
CUST101164,Male,39.0,Seoul,Basic,8,72000.0,127800.0,3.6,2026-04-08,N,Beauty,2022-04-19,customer1164@example.com,0,30대,Low,True
CUST101325,Male,56.0,Daejeon,Silver,11,192400.0,395700.0,5.0,2025-11-13,Y,Fashion,2025-12-07,customer1325@example.com,1,50대,High,False
CUST100352,Female,44.0,Gyeonggi,Basic,14,58600.0,305800.0,3.3,2026-05-08,Y,Sports,2024-07-17,customer352@example.com,1,40대,Medium,True
CUST101072,Female,53.0,Seoul,Gold,8,149300.0,627900.0,2.5,2026-04-01,Y,Food,2022-09-28,customer1072@example.com,1,50대,VIP,True
